tanggal,musim,tahun,bulan,jam,hari_libur,hari,hari_kerja,cuaca,suhu1,suhu2,kelembapan,laju_angin,Penyewa_NonMember,Penyewa_Member,Total_Penyewa
2012-07-04,Gugur,2012,Jul,3,Hari_Libur,Rabu,Hari_Libur,Cerah,27.880000000000003,31.819999999999997,74.0,12.998000000000001,9,23,32
2012-07-04,Gugur,2012,Jul,4,Hari_Libur,Rabu,Hari_Libur,Cerah,27.880000000000003,31.819999999999997,69.0,16.997899999999998,5,11,16
2012-07-04,Gugur,2012,Jul,5,Hari_Libur,Rabu,Hari_Libur,Cerah,27.060000000000002,31.06,69.0,0.0,5,14,19
2012-07-04,Gugur,2012,Jul,6,Hari_Libur,Rabu,Hari_Libur,Cerah,27.060000000000002,31.06,69.0,0.0,9,23,32
2012-07-04,Gugur,2012,Jul,7,Hari_Libur,Rabu,Hari_Libur,Cerah,27.880000000000003,31.819999999999997,65.0,0.0,10,62,72
2012-07-04,Gugur,2012,Jul,8,Hari_Libur,Rabu,Hari_Libur,Cerah,28.7,32.574999999999996,61.0,7.0015,43,110,153
2012-07-04,Gugur,2012,Jul,9,Hari_Libur,Rabu,Hari_Libur,Cerah,31.16,34.849999999999994,52.0,0.0,90,203,293
2012-07-04,Gugur,2012,Jul,10,Hari_Libur,Rabu,Hari_Libur,Cerah,32.800000000000004,36.364999999999995,46.0,0.0,143,304,447
2012-07-04,Gugur,2012,Jul,11,Hari_Libur,Rabu,Hari_Libur,Cerah,33.62,37.88,46.0,8.9981,164,321,485
2012-07-04,Gugur,2012,Jul,12,Hari_Libur,Rabu,Hari_Libur,Cerah,35.26,39.395,41.0,15.001299999999999,164,330,494
2012-07-04,Gugur,2012,Jul,13,Hari_Libur,Rabu,Hari_Libur,Cerah,36.9,40.910000000000004,35.0,0.0,177,322,499
2012-07-04,Gugur,2012,Jul,14,Hari_Libur,Rabu,Hari_Libur,Cerah,36.9,40.910000000000004,37.0,11.0014,190,357,547
2012-07-04,Gugur,2012,Jul,15,Hari_Libur,Rabu,Hari_Libur,Cerah,37.72,42.425000000000004,35.0,19.999499999999998,155,299,454
2012-07-04,Gugur,2012,Jul,16,Hari_Libur,Rabu,Hari_Libur,Cerah,37.72,42.425000000000004,35.0,16.997899999999998,163,226,389
2012-07-04,Gugur,2012,Jul,17,Hari_Libur,Rabu,Hari_Libur,Cerah,37.72,42.425000000000004,35.0,19.999499999999998,161,253,414
2012-07-04,Gugur,2012,Jul,18,Hari_Libur,Rabu,Hari_Libur,Cerah,36.9,42.425000000000004,42.0,12.998000000000001,159,271,430
2012-07-04,Gugur,2012,Jul,19,Hari_Libur,Rabu,Hari_Libur,Cerah,35.26,40.150000000000006,47.0,15.001299999999999,177,255,432
2012-07-04,Gugur,2012,Jul,20,Hari_Libur,Rabu,Hari_Libur,Cerah,35.26,40.150000000000006,47.0,15.001299999999999,237,314,551
2012-07-04,Gugur,2012,Jul,21,Hari_Libur,Rabu,Hari_Libur,Cerah,34.44,40.150000000000006,53.0,8.9981,222,362,584
2012-07-04,Gugur,2012,Jul,22,Hari_Libur,Rabu,Hari_Libur,Cerah,33.62,39.395,56.00000000000001,15.001299999999999,175,327,502
2012-07-04,Gugur,2012,Jul,23,Hari_Libur,Rabu,Hari_Libur,Berawan,31.98,34.849999999999994,43.0,6.0032,31,152,183
2012-07-05,Gugur,2012,Jul,0,Hari_Kerja,Kamis,Hari_Kerja,Cerah,30.34,33.335,51.0,7.0015,17,71,88
2012-07-05,Gugur,2012,Jul,1,Hari_Kerja,Kamis,Hari_Kerja,Cerah,30.34,33.335,51.0,19.0012,6,24,30
2012-07-05,Gugur,2012,Jul,2,Hari_Kerja,Kamis,Hari_Kerja,Cerah,30.34,33.335,51.0,0.0,4,14,18
2012-07-05,Gugur,2012,Jul,3,Hari_Kerja,Kamis,Hari_Kerja,Cerah,29.52,33.335,54.0,12.998000000000001,2,5,7
2012-07-05,Gugur,2012,Jul,4,Hari_Kerja,Kamis,Hari_Kerja,Cerah,29.52,33.335,57.99999999999999,0.0,0,7,7
2012-07-05,Gugur,2012,Jul,5,Hari_Kerja,Kamis,Hari_Kerja,Cerah,29.52,34.089999999999996,62.0,0.0,1,28,29
2012-07-05,Gugur,2012,Jul,6,Hari_Kerja,Kamis,Hari_Kerja,Cerah,29.52,33.335,57.99999999999999,0.0,3,130,133
2012-07-05,Gugur,2012,Jul,7,Hari_Kerja,Kamis,Hari_Kerja,Cerah,31.16,34.849999999999994,55.00000000000001,0.0,27,316,343
2012-07-05,Gugur,2012,Jul,8,Hari_Kerja,Kamis,Hari_Kerja,Cerah,32.800000000000004,37.12,49.0,8.9981,36,514,550
2012-07-05,Gugur,2012,Jul,9,Hari_Kerja,Kamis,Hari_Kerja,Cerah,34.44,39.395,49.0,19.999499999999998,47,246,293
2012-07-05,Gugur,2012,Jul,10,Hari_Kerja,Kamis,Hari_Kerja,Cerah,35.26,39.395,44.0,23.9994,69,117,186
2012-07-05,Gugur,2012,Jul,11,Hari_Kerja,Kamis,Hari_Kerja,Cerah,36.9,40.910000000000004,35.0,19.999499999999998,107,137,244
2012-07-05,Gugur,2012,Jul,12,Hari_Kerja,Kamis,Hari_Kerja,Cerah,36.9,40.910000000000004,35.0,23.9994,88,188,276
2012-07-05,Gugur,2012,Jul,13,Hari_Kerja,Kamis,Hari_Kerja,Cerah,37.72,41.665,33.0,15.001299999999999,129,181,310
2012-07-05,Gugur,2012,Jul,14,Hari_Kerja,Kamis,Hari_Kerja,Cerah,37.72,41.665,33.0,22.0028,87,154,241
2012-07-05,Gugur,2012,Jul,15,Hari_Kerja,Kamis,Hari_Kerja,Cerah,37.72,41.665,33.0,23.9994,71,183,254
2012-07-05,Gugur,2012,Jul,16,Hari_Kerja,Kamis,Hari_Kerja,Cerah,37.72,41.665,33.0,16.997899999999998,109,324,433
2012-07-05,Gugur,2012,Jul,17,Hari_Kerja,Kamis,Hari_Kerja,Cerah,37.72,42.425000000000004,35.0,11.0014,114,575,689
2012-07-05,Gugur,2012,Jul,18,Hari_Kerja,Kamis,Hari_Kerja,Berawan,36.9,41.665,39.0,22.0028,96,511,607
2012-07-05,Gugur,2012,Jul,19,Hari_Kerja,Kamis,Hari_Kerja,Berawan,36.08,40.150000000000006,39.0,16.997899999999998,128,375,503
2012-07-05,Gugur,2012,Jul,20,Hari_Kerja,Kamis,Hari_Kerja,Berawan,35.26,39.395,41.0,15.001299999999999,78,243,321
2012-07-05,Gugur,2012,Jul,21,Hari_Kerja,Kamis,Hari_Kerja,Cerah,34.44,38.635000000000005,47.0,12.998000000000001,91,232,323
2012-07-05,Gugur,2012,Jul,22,Hari_Kerja,Kamis,Hari_Kerja,Cerah,33.62,40.150000000000006,59.0,8.9981,63,162,225
2012-07-05,Gugur,2012,Jul,23,Hari_Kerja,Kamis,Hari_Kerja,Cerah,32.800000000000004,37.88,55.00000000000001,11.0014,32,99,131
2012-07-06,Gugur,2012,Jul,0,Hari_Kerja,Jumat,Hari_Kerja,Cerah,31.98,37.12,62.0,8.9981,39,63,102
2012-07-06,Gugur,2012,Jul,1,Hari_Kerja,Jumat,Hari_Kerja,Cerah,31.98,36.364999999999995,55.00000000000001,15.001299999999999,7,22,29
2012-07-06,Gugur,2012,Jul,2,Hari_Kerja,Jumat,Hari_Kerja,Cerah,31.16,35.605,62.0,8.9981,4,13,17
2012-07-06,Gugur,2012,Jul,3,Hari_Kerja,Jumat,Hari_Kerja,Berawan,30.34,34.849999999999994,70.0,12.998000000000001,1,6,7
2012-07-06,Gugur,2012,Jul,4,Hari_Kerja,Jumat,Hari_Kerja,Cerah,30.34,34.849999999999994,66.0,15.001299999999999,2,4,6
2012-07-06,Gugur,2012,Jul,5,Hari_Kerja,Jumat,Hari_Kerja,Cerah,30.34,34.849999999999994,66.0,12.998000000000001,4,31,35
2012-07-06,Gugur,2012,Jul,6,Hari_Kerja,Jumat,Hari_Kerja,Cerah,30.34,34.849999999999994,66.0,12.998000000000001,4,127,131
2012-07-06,Gugur,2012,Jul,7,Hari_Kerja,Jumat,Hari_Kerja,Cerah,31.98,34.849999999999994,46.0,8.9981,20,333,353
2012-07-06,Gugur,2012,Jul,8,Hari_Kerja,Jumat,Hari_Kerja,Cerah,32.800000000000004,35.605,41.0,11.0014,28,557,585
2012-07-06,Gugur,2012,Jul,9,Hari_Kerja,Jumat,Hari_Kerja,Cerah,33.62,36.364999999999995,36.0,8.9981,55,249,304
2012-07-06,Gugur,2012,Jul,10,Hari_Kerja,Jumat,Hari_Kerja,Cerah,35.26,37.12,30.0,0.0,80,130,210
2012-07-06,Gugur,2012,Jul,11,Hari_Kerja,Jumat,Hari_Kerja,Cerah,34.44,36.364999999999995,32.0,6.0032,92,141,233
2012-07-06,Gugur,2012,Jul,12,Hari_Kerja,Jumat,Hari_Kerja,Cerah,36.08,37.88,28.000000000000004,7.0015,111,220,331
2012-07-06,Gugur,2012,Jul,13,Hari_Kerja,Jumat,Hari_Kerja,Cerah,36.9,39.395,27.0,7.0015,99,194,293
2012-07-06,Gugur,2012,Jul,14,Hari_Kerja,Jumat,Hari_Kerja,Cerah,36.9,40.150000000000006,31.0,11.0014,91,184,275
2012-07-06,Gugur,2012,Jul,15,Hari_Kerja,Jumat,Hari_Kerja,Cerah,37.72,40.910000000000004,28.999999999999996,12.998000000000001,79,206,285
2012-07-06,Gugur,2012,Jul,16,Hari_Kerja,Jumat,Hari_Kerja,Cerah,37.72,40.910000000000004,28.999999999999996,7.0015,69,300,369
2012-07-06,Gugur,2012,Jul,17,Hari_Kerja,Jumat,Hari_Kerja,Cerah,37.72,40.910000000000004,28.999999999999996,0.0,90,486,576
2012-07-06,Gugur,2012,Jul,18,Hari_Kerja,Jumat,Hari_Kerja,Cerah,36.9,40.150000000000006,33.0,16.997899999999998,106,454,560
2012-07-06,Gugur,2012,Jul,19,Hari_Kerja,Jumat,Hari_Kerja,Cerah,36.08,39.395,35.0,15.001299999999999,112,306,418
2012-07-06,Gugur,2012,Jul,20,Hari_Kerja,Jumat,Hari_Kerja,Cerah,35.26,38.635000000000005,39.0,7.0015,91,245,336
2012-07-06,Gugur,2012,Jul,21,Hari_Kerja,Jumat,Hari_Kerja,Cerah,33.62,38.635000000000005,52.0,8.9981,77,223,300
2012-07-06,Gugur,2012,Jul,22,Hari_Kerja,Jumat,Hari_Kerja,Cerah,32.800000000000004,37.88,55.00000000000001,12.998000000000001,78,210,288
2012-07-06,Gugur,2012,Jul,23,Hari_Kerja,Jumat,Hari_Kerja,Cerah,32.800000000000004,39.395,63.0,7.0015,27,137,164
2012-07-07,Gugur,2012,Jul,0,Hari_Kerja,Sabtu,Hari_Libur,Cerah,31.98,37.88,66.0,8.9981,35,115,150
2012-07-07,Gugur,2012,Jul,1,Hari_Kerja,Sabtu,Hari_Libur,Cerah,31.16,36.364999999999995,70.0,11.0014,16,55,71
2012-07-07,Gugur,2012,Jul,2,Hari_Kerja,Sabtu,Hari_Libur,Cerah,31.16,37.12,72.0,11.0014,11,47,58
2012-07-07,Gugur,2012,Jul,3,Hari_Kerja,Sabtu,Hari_Libur,Cerah,30.34,35.605,74.0,8.9981,12,19,31
2012-07-07,Gugur,2012,Jul,4,Hari_Kerja,Sabtu,Hari_Libur,Cerah,30.34,35.605,74.0,11.0014,3,13,16
2012-07-07,Gugur,2012,Jul,5,Hari_Kerja,Sabtu,Hari_Libur,Cerah,30.34,35.605,74.0,12.998000000000001,2,12,14
2012-07-07,Gugur,2012,Jul,6,Hari_Kerja,Sabtu,Hari_Libur,Cerah,30.34,35.605,74.0,7.0015,4,27,31
2012-07-07,Gugur,2012,Jul,7,Hari_Kerja,Sabtu,Hari_Libur,Cerah,31.98,37.88,66.0,7.0015,8,63,71
2012-07-07,Gugur,2012,Jul,8,Hari_Kerja,Sabtu,Hari_Libur,Cerah,33.62,41.665,63.0,12.998000000000001,32,120,152
2012-07-07,Gugur,2012,Jul,9,Hari_Kerja,Sabtu,Hari_Libur,Cerah,34.44,41.665,59.0,11.0014,69,187,256
2012-07-07,Gugur,2012,Jul,10,Hari_Kerja,Sabtu,Hari_Libur,Cerah,37.72,43.18,37.0,15.001299999999999,100,225,325
2012-07-07,Gugur,2012,Jul,11,Hari_Kerja,Sabtu,Hari_Libur,Cerah,38.54,43.94,38.0,12.998000000000001,122,245,367
2012-07-07,Gugur,2012,Jul,12,Hari_Kerja,Sabtu,Hari_Libur,Cerah,39.36,43.18,31.0,23.9994,124,218,342
2012-07-07,Gugur,2012,Jul,13,Hari_Kerja,Sabtu,Hari_Libur,Berawan,39.36,43.18,31.0,16.997899999999998,116,244,360
2012-07-07,Gugur,2012,Jul,14,Hari_Kerja,Sabtu,Hari_Libur,Berawan,39.36,43.18,30.0,8.9981,105,203,308
2012-07-07,Gugur,2012,Jul,15,Hari_Kerja,Sabtu,Hari_Libur,Cerah,39.36,42.425000000000004,26.0,0.0,113,193,306
2012-07-07,Gugur,2012,Jul,16,Hari_Kerja,Sabtu,Hari_Libur,Cerah,41.0,43.18,19.0,11.0014,102,192,294
2012-07-07,Gugur,2012,Jul,17,Hari_Kerja,Sabtu,Hari_Libur,Cerah,39.36,42.425000000000004,26.0,8.9981,103,176,279
2012-07-07,Gugur,2012,Jul,18,Hari_Kerja,Sabtu,Hari_Libur,Cerah,38.54,41.665,28.999999999999996,6.0032,83,194,277
2012-07-07,Gugur,2012,Jul,19,Hari_Kerja,Sabtu,Hari_Libur,Cerah,37.72,41.665,33.0,8.9981,68,219,287
2012-07-07,Gugur,2012,Jul,20,Hari_Kerja,Sabtu,Hari_Libur,Cerah,36.9,40.910000000000004,37.0,11.0014,79,197,276
2012-07-07,Gugur,2012,Jul,21,Hari_Kerja,Sabtu,Hari_Libur,Cerah,36.08,39.395,37.0,12.998000000000001,51,150,201
2012-07-07,Gugur,2012,Jul,22,Hari_Kerja,Sabtu,Hari_Libur,Cerah,34.44,41.665,59.0,12.998000000000001,56,164,220
2012-07-07,Gugur,2012,Jul,23,Hari_Kerja,Sabtu,Hari_Libur,Cerah,34.44,40.910000000000004,56.00000000000001,11.0014,34,114,148
2012-07-08,Gugur,2012,Jul,0,Hari_Kerja,Minggu,Hari_Libur,Cerah,33.62,39.395,56.00000000000001,8.9981,22,125,147
2012-07-08,Gugur,2012,Jul,1,Hari_Kerja,Minggu,Hari_Libur,Cerah,33.62,39.395,56.00000000000001,7.0015,25,99,124
2012-07-08,Gugur,2012,Jul,2,Hari_Kerja,Minggu,Hari_Libur,Cerah,33.62,38.635000000000005,52.0,7.0015,11,59,70
2012-07-08,Gugur,2012,Jul,3,Hari_Kerja,Minggu,Hari_Libur,Cerah,32.800000000000004,38.635000000000005,59.0,7.0015,1,34,35
2012-07-08,Gugur,2012,Jul,4,Hari_Kerja,Minggu,Hari_Libur,Cerah,31.98,37.88,66.0,7.0015,2,11,13
2012-07-08,Gugur,2012,Jul,5,Hari_Kerja,Minggu,Hari_Libur,Cerah,31.98,37.12,62.0,0.0,1,5,6
2012-07-08,Gugur,2012,Jul,6,Hari_Kerja,Minggu,Hari_Libur,Cerah,31.98,38.635000000000005,70.0,8.9981,5,16,21
2012-07-08,Gugur,2012,Jul,7,Hari_Kerja,Minggu,Hari_Libur,Cerah,32.800000000000004,40.150000000000006,66.0,0.0,19,33,52
2012-07-08,Gugur,2012,Jul,8,Hari_Kerja,Minggu,Hari_Libur,Cerah,34.44,40.150000000000006,53.0,8.9981,35,95,130
2012-07-08,Gugur,2012,Jul,9,Hari_Kerja,Minggu,Hari_Libur,Cerah,35.26,40.910000000000004,50.0,7.0015,70,172,242
2012-07-08,Gugur,2012,Jul,10,Hari_Kerja,Minggu,Hari_Libur,Cerah,36.9,43.18,45.0,0.0,85,234,319
2012-07-08,Gugur,2012,Jul,11,Hari_Kerja,Minggu,Hari_Libur,Cerah,37.72,44.695,42.0,19.999499999999998,120,269,389
2012-07-08,Gugur,2012,Jul,12,Hari_Kerja,Minggu,Hari_Libur,Cerah,37.72,44.695,42.0,12.998000000000001,105,271,376
2012-07-08,Gugur,2012,Jul,13,Hari_Kerja,Minggu,Hari_Libur,Cerah,38.54,43.94,38.0,16.997899999999998,118,219,337
2012-07-08,Gugur,2012,Jul,14,Hari_Kerja,Minggu,Hari_Libur,Cerah,39.36,45.455,36.0,11.0014,77,235,312
2012-07-08,Gugur,2012,Jul,15,Hari_Kerja,Minggu,Hari_Libur,Hujan_Ringan,37.72,44.695,42.0,19.0012,80,218,298
2012-07-08,Gugur,2012,Jul,16,Hari_Kerja,Minggu,Hari_Libur,Berawan,32.800000000000004,40.150000000000006,66.0,15.001299999999999,65,226,291
2012-07-08,Gugur,2012,Jul,17,Hari_Kerja,Minggu,Hari_Libur,Cerah,31.98,37.12,59.0,0.0,68,202,270
2012-07-08,Gugur,2012,Jul,18,Hari_Kerja,Minggu,Hari_Libur,Cerah,31.98,37.12,62.0,7.0015,54,199,253
2012-07-08,Gugur,2012,Jul,19,Hari_Kerja,Minggu,Hari_Libur,Cerah,31.98,37.12,62.0,11.0014,66,184,250
2012-07-08,Gugur,2012,Jul,20,Hari_Kerja,Minggu,Hari_Libur,Cerah,31.16,36.364999999999995,70.0,6.0032,79,206,285
2012-07-08,Gugur,2012,Jul,21,Hari_Kerja,Minggu,Hari_Libur,Cerah,31.16,36.364999999999995,70.0,8.9981,58,149,207
2012-07-08,Gugur,2012,Jul,22,Hari_Kerja,Minggu,Hari_Libur,Hujan_Ringan,30.34,34.849999999999994,70.0,6.0032,12,110,122
2012-07-08,Gugur,2012,Jul,23,Hari_Kerja,Minggu,Hari_Libur,Hujan_Ringan,27.880000000000003,31.819999999999997,83.0,6.0032,25,98,123
2012-07-09,Gugur,2012,Jul,0,Hari_Kerja,Senin,Hari_Kerja,Berawan,27.880000000000003,31.819999999999997,89.0,6.0032,6,33,39
2012-07-09,Gugur,2012,Jul,1,Hari_Kerja,Senin,Hari_Kerja,Hujan_Ringan,28.7,33.335,89.0,7.0015,5,13,18
2012-07-09,Gugur,2012,Jul,2,Hari_Kerja,Senin,Hari_Kerja,Hujan_Ringan,28.7,33.335,89.0,12.998000000000001,1,4,5
2012-07-09,Gugur,2012,Jul,3,Hari_Kerja,Senin,Hari_Kerja,Hujan_Ringan,28.7,33.335,89.0,12.998000000000001,0,5,5
2012-07-09,Gugur,2012,Jul,4,Hari_Kerja,Senin,Hari_Kerja,Hujan_Ringan,27.060000000000002,29.544999999999998,89.0,26.0027,1,1,2
2012-07-09,Gugur,2012,Jul,5,Hari_Kerja,Senin,Hari_Kerja,Berawan,27.060000000000002,30.305,83.0,15.001299999999999,1,27,28
2012-07-09,Gugur,2012,Jul,6,Hari_Kerja,Senin,Hari_Kerja,Hujan_Ringan,26.240000000000002,28.79,89.0,16.997899999999998,6,86,92
2012-07-09,Gugur,2012,Jul,7,Hari_Kerja,Senin,Hari_Kerja,Hujan_Ringan,27.060000000000002,30.305,83.0,15.001299999999999,7,223,230
2012-07-09,Gugur,2012,Jul,8,Hari_Kerja,Senin,Hari_Kerja,Berawan,27.060000000000002,30.305,83.0,11.0014,26,429,455
2012-07-09,Gugur,2012,Jul,9,Hari_Kerja,Senin,Hari_Kerja,Berawan,27.060000000000002,30.305,83.0,11.0014,38,325,363
2012-07-09,Gugur,2012,Jul,10,Hari_Kerja,Senin,Hari_Kerja,Berawan,27.060000000000002,30.305,83.0,12.998000000000001,58,117,175
2012-07-09,Gugur,2012,Jul,11,Hari_Kerja,Senin,Hari_Kerja,Berawan,29.52,34.089999999999996,62.0,8.9981,72,144,216
2012-07-09,Gugur,2012,Jul,12,Hari_Kerja,Senin,Hari_Kerja,Berawan,30.34,34.089999999999996,57.99999999999999,8.9981,61,205,266
2012-07-09,Gugur,2012,Jul,13,Hari_Kerja,Senin,Hari_Kerja,Berawan,31.16,34.849999999999994,55.00000000000001,16.997899999999998,67,188,255
2012-07-09,Gugur,2012,Jul,14,Hari_Kerja,Senin,Hari_Kerja,Berawan,30.34,34.089999999999996,55.00000000000001,16.997899999999998,58,184,242
2012-07-09,Gugur,2012,Jul,15,Hari_Kerja,Senin,Hari_Kerja,Berawan,31.16,34.089999999999996,45.0,15.001299999999999,66,214,280
2012-07-09,Gugur,2012,Jul,16,Hari_Kerja,Senin,Hari_Kerja,Cerah,31.98,34.849999999999994,40.0,19.0012,88,325,413
2012-07-09,Gugur,2012,Jul,17,Hari_Kerja,Senin,Hari_Kerja,Cerah,31.98,34.849999999999994,40.0,11.0014,108,741,849
2012-07-09,Gugur,2012,Jul,18,Hari_Kerja,Senin,Hari_Kerja,Cerah,31.16,34.089999999999996,48.0,8.9981,82,790,872
2012-07-09,Gugur,2012,Jul,19,Hari_Kerja,Senin,Hari_Kerja,Cerah,30.34,34.089999999999996,55.00000000000001,11.0014,88,543,631
2012-07-09,Gugur,2012,Jul,20,Hari_Kerja,Senin,Hari_Kerja,Berawan,30.34,34.089999999999996,55.00000000000001,7.0015,69,378,447
2012-07-09,Gugur,2012,Jul,21,Hari_Kerja,Senin,Hari_Kerja,Berawan,30.34,34.089999999999996,55.00000000000001,6.0032,33,298,331
2012-07-09,Gugur,2012,Jul,22,Hari_Kerja,Senin,Hari_Kerja,Berawan,29.52,33.335,57.99999999999999,7.0015,35,189,224
2012-07-09,Gugur,2012,Jul,23,Hari_Kerja,Senin,Hari_Kerja,Berawan,28.7,32.574999999999996,65.0,7.0015,22,109,131
2012-07-10,Gugur,2012,Jul,0,Hari_Kerja,Selasa,Hari_Kerja,Cerah,28.7,32.574999999999996,70.0,6.0032,16,53,69
2012-07-10,Gugur,2012,Jul,1,Hari_Kerja,Selasa,Hari_Kerja,Cerah,28.7,33.335,74.0,8.9981,0,15,15
2012-07-10,Gugur,2012,Jul,2,Hari_Kerja,Selasa,Hari_Kerja,Cerah,28.7,33.335,74.0,8.9981,1,15,16
2012-07-10,Gugur,2012,Jul,3,Hari_Kerja,Selasa,Hari_Kerja,Cerah,27.880000000000003,31.819999999999997,79.0,0.0,0,3,3
2012-07-10,Gugur,2012,Jul,4,Hari_Kerja,Selasa,Hari_Kerja,Cerah,27.880000000000003,31.819999999999997,79.0,8.9981,0,4,4
2012-07-10,Gugur,2012,Jul,5,Hari_Kerja,Selasa,Hari_Kerja,Cerah,27.060000000000002,30.305,83.0,8.9981,3,39,42
2012-07-10,Gugur,2012,Jul,6,Hari_Kerja,Selasa,Hari_Kerja,Berawan,27.880000000000003,31.819999999999997,79.0,7.0015,4,183,187
2012-07-10,Gugur,2012,Jul,7,Hari_Kerja,Selasa,Hari_Kerja,Berawan,28.7,33.335,74.0,7.0015,31,489,520
2012-07-10,Gugur,2012,Jul,8,Hari_Kerja,Selasa,Hari_Kerja,Cerah,29.52,34.849999999999994,74.0,8.9981,34,615,649
2012-07-10,Gugur,2012,Jul,9,Hari_Kerja,Selasa,Hari_Kerja,Cerah,30.34,34.849999999999994,66.0,8.9981,47,284,331
2012-07-10,Gugur,2012,Jul,10,Hari_Kerja,Selasa,Hari_Kerja,Cerah,31.16,35.605,62.0,12.998000000000001,56,134,190
2012-07-10,Gugur,2012,Jul,11,Hari_Kerja,Selasa,Hari_Kerja,Cerah,32.800000000000004,36.364999999999995,46.0,12.998000000000001,92,157,249
2012-07-10,Gugur,2012,Jul,12,Hari_Kerja,Selasa,Hari_Kerja,Cerah,32.800000000000004,35.605,41.0,8.9981,69,203,272
2012-07-10,Gugur,2012,Jul,13,Hari_Kerja,Selasa,Hari_Kerja,Cerah,33.62,36.364999999999995,38.0,12.998000000000001,77,203,280
2012-07-10,Gugur,2012,Jul,14,Hari_Kerja,Selasa,Hari_Kerja,Cerah,33.62,36.364999999999995,38.0,11.0014,71,171,242
2012-07-10,Gugur,2012,Jul,15,Hari_Kerja,Selasa,Hari_Kerja,Cerah,32.800000000000004,35.605,41.0,15.001299999999999,77,188,265
2012-07-10,Gugur,2012,Jul,16,Hari_Kerja,Selasa,Hari_Kerja,Cerah,32.800000000000004,36.364999999999995,43.0,15.001299999999999,89,346,435
2012-07-10,Gugur,2012,Jul,17,Hari_Kerja,Selasa,Hari_Kerja,Cerah,31.98,35.605,49.0,12.998000000000001,103,769,872
2012-07-10,Gugur,2012,Jul,18,Hari_Kerja,Selasa,Hari_Kerja,Hujan_Ringan,28.7,33.335,74.0,15.001299999999999,70,749,819
2012-07-10,Gugur,2012,Jul,19,Hari_Kerja,Selasa,Hari_Kerja,Hujan_Ringan,28.7,33.335,74.0,15.001299999999999,55,359,414
2012-07-10,Gugur,2012,Jul,20,Hari_Kerja,Selasa,Hari_Kerja,Hujan_Ringan,26.240000000000002,28.79,83.0,15.001299999999999,9,75,84
2012-07-10,Gugur,2012,Jul,21,Hari_Kerja,Selasa,Hari_Kerja,Hujan_Ringan,26.240000000000002,28.79,89.0,7.0015,7,83,90
2012-07-10,Gugur,2012,Jul,22,Hari_Kerja,Selasa,Hari_Kerja,Berawan,26.240000000000002,28.79,83.0,8.9981,14,125,139
2012-07-10,Gugur,2012,Jul,23,Hari_Kerja,Selasa,Hari_Kerja,Berawan,26.240000000000002,28.79,89.0,7.0015,29,74,103
2012-07-11,Gugur,2012,Jul,0,Hari_Kerja,Rabu,Hari_Kerja,Berawan,27.060000000000002,30.305,83.0,8.9981,6,38,44
2012-07-11,Gugur,2012,Jul,1,Hari_Kerja,Rabu,Hari_Kerja,Cerah,26.240000000000002,28.79,89.0,0.0,3,11,14
2012-07-11,Gugur,2012,Jul,2,Hari_Kerja,Rabu,Hari_Kerja,Cerah,26.240000000000002,28.79,89.0,0.0,0,5,5
2012-07-11,Gugur,2012,Jul,3,Hari_Kerja,Rabu,Hari_Kerja,Cerah,26.240000000000002,28.79,89.0,8.9981,0,5,5
2012-07-11,Gugur,2012,Jul,4,Hari_Kerja,Rabu,Hari_Kerja,Cerah,26.240000000000002,28.79,89.0,8.9981,1,6,7
2012-07-11,Gugur,2012,Jul,5,Hari_Kerja,Rabu,Hari_Kerja,Cerah,26.240000000000002,28.79,89.0,0.0,5,36,41
2012-07-11,Gugur,2012,Jul,6,Hari_Kerja,Rabu,Hari_Kerja,Cerah,26.240000000000002,28.79,89.0,8.9981,17,168,185
2012-07-11,Gugur,2012,Jul,7,Hari_Kerja,Rabu,Hari_Kerja,Berawan,27.060000000000002,30.305,83.0,7.0015,26,471,497
2012-07-11,Gugur,2012,Jul,8,Hari_Kerja,Rabu,Hari_Kerja,Berawan,27.880000000000003,31.819999999999997,79.0,11.0014,30,644,674
2012-07-11,Gugur,2012,Jul,9,Hari_Kerja,Rabu,Hari_Kerja,Berawan,28.7,33.335,74.0,8.9981,30,298,328
2012-07-11,Gugur,2012,Jul,10,Hari_Kerja,Rabu,Hari_Kerja,Berawan,29.52,34.089999999999996,62.0,8.9981,47,148,195
2012-07-11,Gugur,2012,Jul,11,Hari_Kerja,Rabu,Hari_Kerja,Berawan,31.16,35.605,57.99999999999999,8.9981,56,173,229
2012-07-11,Gugur,2012,Jul,12,Hari_Kerja,Rabu,Hari_Kerja,Berawan,31.98,34.849999999999994,43.0,0.0,69,223,292
2012-07-11,Gugur,2012,Jul,13,Hari_Kerja,Rabu,Hari_Kerja,Berawan,32.800000000000004,35.605,42.0,11.0014,65,208,273
2012-07-11,Gugur,2012,Jul,14,Hari_Kerja,Rabu,Hari_Kerja,Cerah,32.800000000000004,35.605,41.0,15.001299999999999,66,175,241
2012-07-11,Gugur,2012,Jul,15,Hari_Kerja,Rabu,Hari_Kerja,Cerah,32.800000000000004,35.605,41.0,16.997899999999998,56,220,276
2012-07-11,Gugur,2012,Jul,16,Hari_Kerja,Rabu,Hari_Kerja,Cerah,32.800000000000004,35.605,38.0,12.998000000000001,53,358,411
